{{62,80,78,58,74,66,69,72,55},{71,53,67,68,75,48,47,46,36},{44,70,32,61,49,50,65,63,73},{79,52,60,30,33,76,39,64,56},{51,31,42,43,57,38,45,59,54},{34,41,81,25,23,40,29,37,27},{26,15,35,13,14,21,11,28,19},{17,7,77,24,22,3,9,20,10},{8,6,16,5,12,4,2,1,18}}
{{62,80,78,58,74,66,69,72,55},{71,53,67,68,75,48,47,46,36},{44,70,32,61,49,50,65,63,73},{79,52,60,30,33,76,39,64,56},{51,31,42,43,57,38,45,59,54},{34,81,41,25,23,40,29,37,27},{26,15,35,13,14,21,11,28,19},{17,7,77,24,22,3,9,20,10},{8,6,16,5,12,4,2,1,18}}
{{62,80,78,58,74,66,69,72,55},{71,53,67,68,75,48,47,46,36},{44,70,32,61,49,50,65,63,73},{79,52,60,30,33,76,39,64,56},{51,31,42,43,57,38,45,59,54},{81,34,41,25,23,40,29,37,27},{26,15,35,13,14,21,11,28,19},{17,7,77,24,22,3,9,20,10},{8,6,16,5,12,4,2,1,18}}
{{62,80,78,58,74,66,69,72,55},{71,53,67,68,75,48,47,46,36},{44,70,32,61,49,50,65,63,73},{79,52,60,30,33,76,39,64,56},{81,31,42,43,57,38,45,59,54},{51,34,41,25,23,40,29,37,27},{26,15,35,13,14,21,11,28,19},{17,7,77,24,22,3,9,20,10},{8,6,16,5,12,4,2,1,18}}
{{62,80,78,58,74,66,69,72,55},{71,53,67,68,75,48,47,46,36},{44,70,32,61,49,50,65,63,73},{81,52,60,30,33,76,39,64,56},{79,31,42,43,57,38,45,59,54},{51,34,41,25,23,40,29,37,27},{26,15,35,13,14,21,11,28,19},{17,7,77,24,22,3,9,20,10},{8,6,16,5,12,4,2,1,18}}
{{62,80,78,58,74,66,69,72,55},{71,53,67,68,75,48,47,46,36},{81,70,32,61,49,50,65,63,73},{44,52,60,30,33,76,39,64,56},{79,31,42,43,57,38,45,59,54},{51,34,41,25,23,40,29,37,27},{26,15,35,13,14,21,11,28,19},{17,7,77,24,22,3,9,20,10},{8,6,16,5,12,4,2,1,18}}
{{62,80,78,58,74,66,69,72,55},{81,53,67,68,75,48,47,46,36},{71,70,32,61,49,50,65,63,73},{44,52,60,30,33,76,39,64,56},{79,31,42,43,57,38,45,59,54},{51,34,41,25,23,40,29,37,27},{26,15,35,13,14,21,11,28,19},{17,7,77,24,22,3,9,20,10},{8,6,16,5,12,4,2,1,18}}
{{81,80,78,58,74,66,69,72,55},{62,53,67,68,75,48,47,46,36},{71,70,32,61,49,50,65,63,73},{44,52,60,30,33,76,39,64,56},{79,31,42,43,57,38,45,59,54},{51,34,41,25,23,40,29,37,27},{26,15,35,13,14,21,11,28,19},{17,7,77,24,22,3,9,20,10},{8,6,16,5,12,4,2,1,18}}
{{80,81,78,58,74,66,69,72,55},{62,53,67,68,75,48,47,46,36},{71,70,32,61,49,50,65,63,73},{44,52,60,30,33,76,39,64,56},{79,31,42,43,57,38,45,59,54},{51,34,41,25,23,40,29,37,27},{26,15,35,13,14,21,11,28,19},{17,7,77,24,22,3,9,20,10},{8,6,16,5,12,4,2,1,18}}
{{80,78,81,58,74,66,69,72,55},{62,53,67,68,75,48,47,46,36},{71,70,32,61,49,50,65,63,73},{44,52,60,30,33,76,39,64,56},{79,31,42,43,57,38,45,59,54},{51,34,41,25,23,40,29,37,27},{26,15,35,13,14,21,11,28,19},{17,7,77,24,22,3,9,20,10},{8,6,16,5,12,4,2,1,18}}
{{80,78,58,81,74,66,69,72,55},{62,53,67,68,75,48,47,46,36},{71,70,32,61,49,50,65,63,73},{44,52,60,30,33,76,39,64,56},{79,31,42,43,57,38,45,59,54},{51,34,41,25,23,40,29,37,27},{26,15,35,13,14,21,11,28,19},{17,7,77,24,22,3,9,20,10},{8,6,16,5,12,4,2,1,18}}
{{80,78,58,74,81,66,69,72,55},{62,53,67,68,75,48,47,46,36},{71,70,32,61,49,50,65,63,73},{44,52,60,30,33,76,39,64,56},{79,31,42,43,57,38,45,59,54},{51,34,41,25,23,40,29,37,27},{26,15,35,13,14,21,11,28,19},{17,7,77,24,22,3,9,20,10},{8,6,16,5,12,4,2,1,18}}
{{80,78,58,74,66,81,69,72,55},{62,53,67,68,75,48,47,46,36},{71,70,32,61,49,50,65,63,73},{44,52,60,30,33,76,39,64,56},{79,31,42,43,57,38,45,59,54},{51,34,41,25,23,40,29,37,27},{26,15,35,13,14,21,11,28,19},{17,7,77,24,22,3,9,20,10},{8,6,16,5,12,4,2,1,18}}
{{80,78,58,74,66,69,81,72,55},{62,53,67,68,75,48,47,46,36},{71,70,32,61,49,50,65,63,73},{44,52,60,30,33,76,39,64,56},{79,31,42,43,57,38,45,59,54},{51,34,41,25,23,40,29,37,27},{26,15,35,13,14,21,11,28,19},{17,7,77,24,22,3,9,20,10},{8,6,16,5,12,4,2,1,18}}
{{80,78,58,74,66,69,72,81,55},{62,53,67,68,75,48,47,46,36},{71,70,32,61,49,50,65,63,73},{44,52,60,30,33,76,39,64,56},{79,31,42,43,57,38,45,59,54},{51,34,41,25,23,40,29,37,27},{26,15,35,13,14,21,11,28,19},{17,7,77,24,22,3,9,20,10},{8,6,16,5,12,4,2,1,18}}
{{80,78,58,74,66,69,72,55,81},{62,53,67,68,75,48,47,46,36},{71,70,32,61,49,50,65,63,73},{44,52,60,30,33,76,39,64,56},{79,31,42,43,57,38,45,59,54},{51,34,41,25,23,40,29,37,27},{26,15,35,13,14,21,11,28,19},{17,7,77,24,22,3,9,20,10},{8,6,16,5,12,4,2,1,18}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,81},{71,70,32,61,49,50,65,63,73},{44,52,60,30,33,76,39,64,56},{79,31,42,43,57,38,45,59,54},{51,34,41,25,23,40,29,37,27},{26,15,35,13,14,21,11,28,19},{17,7,77,24,22,3,9,20,10},{8,6,16,5,12,4,2,1,18}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,81},{44,52,60,30,33,76,39,64,56},{79,31,42,43,57,38,45,59,54},{51,34,41,25,23,40,29,37,27},{26,15,35,13,14,21,11,28,19},{17,7,77,24,22,3,9,20,10},{8,6,16,5,12,4,2,1,18}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,81},{79,31,42,43,57,38,45,59,54},{51,34,41,25,23,40,29,37,27},{26,15,35,13,14,21,11,28,19},{17,7,77,24,22,3,9,20,10},{8,6,16,5,12,4,2,1,18}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,54},{79,31,42,43,57,38,45,59,81},{51,34,41,25,23,40,29,37,27},{26,15,35,13,14,21,11,28,19},{17,7,77,24,22,3,9,20,10},{8,6,16,5,12,4,2,1,18}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,54},{79,31,42,43,57,38,45,59,27},{51,34,41,25,23,40,29,37,81},{26,15,35,13,14,21,11,28,19},{17,7,77,24,22,3,9,20,10},{8,6,16,5,12,4,2,1,18}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,54},{79,31,42,43,57,38,45,59,27},{51,34,41,25,23,40,29,37,19},{26,15,35,13,14,21,11,28,81},{17,7,77,24,22,3,9,20,10},{8,6,16,5,12,4,2,1,18}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,54},{79,31,42,43,57,38,45,59,27},{51,34,41,25,23,40,29,37,19},{26,15,35,13,14,21,11,28,10},{17,7,77,24,22,3,9,20,81},{8,6,16,5,12,4,2,1,18}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,54},{79,31,42,43,57,38,45,59,27},{51,34,41,25,23,40,29,37,19},{26,15,35,13,14,21,11,28,10},{17,7,77,24,22,3,9,20,18},{8,6,16,5,12,4,2,1,81}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,54},{79,31,42,43,57,38,45,59,27},{51,34,41,25,23,40,29,37,19},{26,15,35,13,14,21,11,28,10},{17,7,77,24,22,3,9,20,81},{8,6,16,5,12,4,2,1,18}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,54},{79,31,42,43,57,38,45,59,27},{51,34,41,25,23,40,29,37,19},{26,15,35,13,14,21,11,28,10},{17,7,77,24,22,3,9,81,20},{8,6,16,5,12,4,2,1,18}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,54},{79,31,42,43,57,38,45,59,27},{51,34,41,25,23,40,29,37,19},{26,15,35,13,14,21,11,28,10},{17,7,77,24,22,3,9,1,20},{8,6,16,5,12,4,2,81,18}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,54},{79,31,42,43,57,38,45,59,27},{51,34,41,25,23,40,29,37,19},{26,15,35,13,14,21,11,28,10},{17,7,77,24,22,3,9,1,20},{8,6,16,5,12,4,2,18,81}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,54},{79,31,42,43,57,38,45,59,27},{51,34,41,25,23,40,29,37,19},{26,15,35,13,14,21,11,28,10},{17,7,77,24,22,3,9,1,81},{8,6,16,5,12,4,2,18,20}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,54},{79,31,42,43,57,38,45,59,27},{51,34,41,25,23,40,29,37,19},{26,15,35,13,14,21,11,28,81},{17,7,77,24,22,3,9,1,10},{8,6,16,5,12,4,2,18,20}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,54},{79,31,42,43,57,38,45,59,27},{51,34,41,25,23,40,29,37,19},{26,15,35,13,14,21,11,81,28},{17,7,77,24,22,3,9,1,10},{8,6,16,5,12,4,2,18,20}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,54},{79,31,42,43,57,38,45,59,27},{51,34,41,25,23,40,29,37,19},{26,15,35,13,14,21,11,1,28},{17,7,77,24,22,3,9,81,10},{8,6,16,5,12,4,2,18,20}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,54},{79,31,42,43,57,38,45,59,27},{51,34,41,25,23,40,29,37,19},{26,15,35,13,14,21,11,1,28},{17,7,77,24,22,3,9,10,81},{8,6,16,5,12,4,2,18,20}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,54},{79,31,42,43,57,38,45,59,27},{51,34,41,25,23,40,29,37,19},{26,15,35,13,14,21,11,1,81},{17,7,77,24,22,3,9,10,28},{8,6,16,5,12,4,2,18,20}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,54},{79,31,42,43,57,38,45,59,27},{51,34,41,25,23,40,29,37,81},{26,15,35,13,14,21,11,1,19},{17,7,77,24,22,3,9,10,28},{8,6,16,5,12,4,2,18,20}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,54},{79,31,42,43,57,38,45,59,27},{51,34,41,25,23,40,29,81,37},{26,15,35,13,14,21,11,1,19},{17,7,77,24,22,3,9,10,28},{8,6,16,5,12,4,2,18,20}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,54},{79,31,42,43,57,38,45,59,27},{51,34,41,25,23,40,29,1,37},{26,15,35,13,14,21,11,81,19},{17,7,77,24,22,3,9,10,28},{8,6,16,5,12,4,2,18,20}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,54},{79,31,42,43,57,38,45,59,27},{51,34,41,25,23,40,29,1,37},{26,15,35,13,14,21,11,19,81},{17,7,77,24,22,3,9,10,28},{8,6,16,5,12,4,2,18,20}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,54},{79,31,42,43,57,38,45,59,27},{51,34,41,25,23,40,29,1,81},{26,15,35,13,14,21,11,19,37},{17,7,77,24,22,3,9,10,28},{8,6,16,5,12,4,2,18,20}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,54},{79,31,42,43,57,38,45,59,81},{51,34,41,25,23,40,29,1,27},{26,15,35,13,14,21,11,19,37},{17,7,77,24,22,3,9,10,28},{8,6,16,5,12,4,2,18,20}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,54},{79,31,42,43,57,38,45,81,59},{51,34,41,25,23,40,29,1,27},{26,15,35,13,14,21,11,19,37},{17,7,77,24,22,3,9,10,28},{8,6,16,5,12,4,2,18,20}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,54},{79,31,42,43,57,38,45,1,59},{51,34,41,25,23,40,29,81,27},{26,15,35,13,14,21,11,19,37},{17,7,77,24,22,3,9,10,28},{8,6,16,5,12,4,2,18,20}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,54},{79,31,42,43,57,38,45,1,59},{51,34,41,25,23,40,29,27,81},{26,15,35,13,14,21,11,19,37},{17,7,77,24,22,3,9,10,28},{8,6,16,5,12,4,2,18,20}}
{{80,78,58,74,66,69,72,55,36},{62,53,67,68,75,48,47,46,73},{71,70,32,61,49,50,65,63,56},{44,52,60,30,33,76,39,64,54},{79,31,42,43,57,38,45,1,81},{51,34,41,25,23,40,29,27,59},{26,15,35,13,14,21,11,19,37},{17,7,77,24,22,3,9,10,28},{8,6,16,5,12,4,2,18,20}}
